transcriptclusterid,NM,SYMBOL,logFC,AveExpr,t,P.Value,adj.P.Val,B
8137250,NM_015660,GIMAP2,1.176361273,4.837333475,9.0348107,2.69738E-12,5.45653E-11,17.60561325
8075857,NM_001270483,TST,1.174233237,7.850432394,8.049025937,9.65167E-11,1.38343E-09,14.04070663
7893965,NA,NA,1.173301383,4.837458062,3.929401277,0.000249235,0.000889474,-0.49225712
7955719,ENST00000550979,HIGD1AP1,1.172993758,8.120143636,10.07034341,6.93949E-14,2.03543E-12,21.2572287
8042086,NM_001130480,VRK2,1.172849831,7.372178156,10.14988222,5.26435E-14,1.58344E-12,21.53293294
8160557,ENST00000440331,RPS26P2,1.172743538,10.45903339,6.727418969,1.2641E-08,1.15272E-07,9.196689572
8127158,ENST00000514004,GCLC,1.172066008,7.796121386,9.262034637,1.1967E-12,2.63188E-11,18.41616269
7954899,NM_001256063,CNTN1,1.170385455,7.897778737,5.666294372,6.19564E-07,3.93245E-06,5.350843194
8168447,NM_016500,PBDC1,1.170372246,7.013792268,19.27496858,1.53349E-25,1.0864E-22,47.9298216
7991602,NM_138322,PCSK6,1.169802594,7.90363125,8.60582114,1.26749E-11,2.22007E-10,16.06298979
7896222,NA,NA,1.169621279,6.754554319,7.720382302,3.22797E-10,4.14188E-09,12.83919175
7899627,NM_001204414,TINAGL1,1.169472425,7.539601237,9.998084952,8.92488E-14,2.55742E-12,21.0061348
8105077,NM_032587,CARD6,1.169187203,4.802945534,8.775055419,6.8708E-12,1.27169E-10,16.67335769
7978833,NM_001001,RPL36AL,1.168481612,9.190063799,9.541713852,4.4324E-13,1.07335E-11,19.40696322
7913385,NM_001145657,RAP1GAP,1.167632681,6.457912782,9.808629873,1.73115E-13,4.64298E-12,20.34501182
7964872,NM_001109754,PTPRB,1.166533137,6.844162441,7.42246376,9.68303E-10,1.11872E-08,11.74687638
8166184,NM_007220,CA5B,1.166263063,7.366779944,10.85991874,4.6211E-15,1.81022E-13,23.96097016
8050548,NM_014713,LAPTM4A,1.166077163,11.32408532,11.27983767,1.12858E-15,5.1477E-14,25.36773725
7934178,NM_000281,PCBD1,1.165270062,8.805546769,7.828511474,2.16848E-10,2.887E-09,13.23500165
7947027,NM_001261383,UEVLD,1.164653721,7.844187172,14.43971144,5.74292E-20,8.97755E-18,35.22027652
7987369,NM_080650,DPH6,1.164453172,7.330388305,11.24524528,1.26649E-15,5.72187E-14,25.25269212
7893951,NA,NA,1.16395745,5.588132262,4.144770067,0.000123777,0.000477181,0.180990922
7940711,NM_199337,TMEM179B,1.163470618,8.202036021,14.15601644,1.3248E-19,1.84568E-17,34.38863285
8134372,ENST00000364737,RNU4-16P,1.163330808,5.517430347,7.092193298,3.28151E-09,3.37445E-08,10.53450409
7907893,NM_001531,MR1,1.163328851,4.819056362,7.206743922,2.14854E-09,2.30328E-08,10.95503071
8140463,NM_006682,FGL2,1.163222294,6.394532334,6.595729071,2.056E-08,1.77953E-07,8.714743889
7896439,NA,NA,1.161948304,7.131591208,6.9110773,6.41117E-09,6.23279E-08,9.869881277
7985809,NM_007011,ABHD2,1.161737545,8.076917243,10.90886852,3.9164E-15,1.56736E-13,24.12609628
7918593,NM_001042678,RHOC,1.161081771,9.406439862,9.232945299,1.32754E-12,2.89478E-11,18.31266682
7945371,NM_021034,IFITM3,1.160513196,8.62612783,6.920071688,6.20146E-09,6.04125E-08,9.902873503
8097056,NR_002963,SNORA24,1.160159967,7.628287945,5.738505132,4.76802E-07,3.08993E-06,5.608755961
8127396,NM_001142800,EYS,1.159696815,3.996375195,5.976273119,2.00483E-07,1.40685E-06,6.462939672
7947815,NM_001131064,ACP2,1.159003507,8.214819159,10.566462,1.2538E-14,4.35327E-13,22.9648311
7895833,NA,NA,1.15834271,5.43873979,3.58441872,0.000737573,0.002320166,-1.528569337
8020551,NM_000227,LAMA3,1.157492624,6.590672624,13.29134763,1.80097E-18,1.80623E-16,31.79014289
8157092,NM_018112,TMEM38B,1.157318924,7.57638615,9.810933436,1.71722E-13,4.61116E-12,20.35307415
7950654,NM_001007027,ALG8,1.156926528,7.974556038,17.56879544,1.06601E-23,4.24957E-21,43.7437307
7893924,NA,NA,1.155889456,5.431509562,4.125067962,0.000132049,0.000505095,0.118627759
8041638,ENST00000363680,RNU6-137P,1.155286473,5.994636108,8.884769876,4.62564E-12,8.88747E-11,17.06782445
8127563,NM_004370,COL12A1,1.155266844,8.199734964,3.412150649,0.001244713,0.00367585,-2.024530243
8062312,NM_006097,MYL9,1.155141089,8.653453258,5.439880847,1.40237E-06,8.27626E-06,4.547466573
7896373,NA,NA,1.153996214,4.03625406,4.543912227,3.2518E-05,0.000143868,1.474835626
7986757,NM_002487,NDN,1.153874893,6.641751147,12.1218215,7.14929E-17,4.5867E-15,28.12038671
7895700,NA,NA,1.153717647,3.534499523,3.561834452,0.000790531,0.002464635,-1.594447127
7960850,NM_001286233,SLC2A14,1.152782895,7.774153053,8.758358348,7.29791E-12,1.33957E-10,16.61323811
7930025,NM_152310,ELOVL3,1.15174853,5.399800752,9.899118452,1.26092E-13,3.50166E-12,20.66127807
8002303,NM_000903,NQO1,1.149515838,6.277392158,8.66857882,1.00973E-11,1.79887E-10,16.28959531
8065817,NM_000178,GSS,1.149293853,8.171769506,16.5676419,1.47697E-22,4.39094E-20,41.14149783
8113413,NM_031438,NUDT12,1.149281263,7.041747191,13.40622291,1.26641E-18,1.32187E-16,32.14094322
7970763,NM_001160030,FLT1,1.14920295,6.733339143,6.547113827,2.46008E-08,2.08803E-07,8.537033331
7918345,NM_001199772,PSMA5,1.148662003,8.173456894,13.05443272,3.74296E-18,3.4145E-16,31.06122555
8087224,NM_000387,SLC25A20,1.148641323,6.914767346,7.485575967,7.67071E-10,9.06358E-09,11.97844303
8066407,NM_001080472,FITM2,1.14843826,7.12914741,10.08283229,6.64457E-14,1.95791E-12,21.30056665
8131614,NM_001621,AHR,1.148272773,7.677892007,8.895202143,4.45509E-12,8.59949E-11,17.10527991
8023575,NM_133459,CCBE1,1.148097424,7.397798597,8.504238584,1.83257E-11,3.08334E-10,15.69557193
7892501,NA,NA,1.147331726,4.725339509,3.482478482,0.001006872,0.003048356,-1.823893522
7919584,NM_001024599,HIST2H2BF,1.146773597,8.72634848,8.973700519,3.35917E-12,6.65776E-11,17.38681539
8088106,NM_001064,TKT,1.145890548,8.354995071,8.936789294,3.83585E-12,7.49985E-11,17.25449939
8175039,NM_001127197,ELF4,1.145151793,6.729673098,9.289119535,1.08658E-12,2.41199E-11,18.51245366
7940473,NM_016464,TMEM138,1.145100888,7.868272525,14.1067013,1.53354E-19,2.05069E-17,34.24302102
8141107,NM_001160210,SLC25A13,1.144661699,8.49206017,11.28823653,1.09745E-15,5.02637E-14,25.39564662
7901219,NM_001256127,NSUN4,1.142639215,7.916787908,14.02479438,1.9567E-19,2.555E-17,34.00048857
8110569,NM_001142298,SQSTM1,1.142018251,7.980143175,8.033091817,1.02321E-10,1.4616E-09,13.98256357
7914127,NM_002038,IFI6,1.139332268,8.032814873,5.029256114,6.04536E-06,3.12906E-05,3.115083775
8091656,NM_001113528,METTL15,1.138891629,7.765100022,9.603963088,3.55727E-13,8.87238E-12,19.62640654
8135378,NM_002736,PRKAR2B,1.137809044,9.57635874,5.630699499,7.04783E-07,4.42944E-06,5.223995226
7938812,NM_153347,TMEM86A,1.136898266,6.737849461,10.31530301,2.97056E-14,9.5015E-13,22.10398383
8156935,NM_001278231,ZNF189,1.136804731,7.878537746,12.69078891,1.16665E-17,9.3605E-16,29.92810556
7990657,NM_015079,TBC1D2B,1.136230567,7.194698695,10.240311,3.84878E-14,1.19323E-12,21.84549852
8110022,NM_003945,ATP6V0E1,1.136192343,9.330373486,9.454124068,6.04435E-13,1.41135E-11,19.09751061
7937330,NM_006435,IFITM2,1.135344881,8.900188484,9.031337616,2.7312E-12,5.51825E-11,17.59318722
7966749,NM_001168325,TESC,1.135112443,6.860650634,6.907985136,6.4849E-09,6.29521E-08,9.858539359
7895334,NA,NA,1.134719,8.559584966,13.53923432,8.44121E-19,9.27614E-17,32.54498128
7945767,NM_000076,CDKN1C,1.134346822,8.583790514,11.84244756,1.76799E-16,1.02203E-14,27.21724366
8046546,NM_001199746,HOXD8,1.134292286,7.116077002,10.9828079,3.05203E-15,1.2624E-13,24.37495518
7910146,NM_000447,PSEN2,1.133968214,7.432389894,7.168898822,2.47118E-09,2.6105E-08,10.81609226
7962689,NM_000376,VDR,1.133631535,5.63255309,8.590986384,1.33753E-11,2.32442E-10,16.00938081
8112822,NM_013391,DMGDH,1.133602635,5.790322432,7.922968179,1.5326E-10,2.10959E-09,13.5803901
8091327,ENST00000462666,PLSCR1,1.133146598,7.131097118,8.420536497,2.4846E-11,4.05737E-10,15.39227264
8091260,NM_173653,SLC9A9,1.132992234,7.275251357,7.118792042,2.97414E-09,3.08696E-08,10.63214494
8014349,NM_032962,CCL14,1.132722569,5.828117499,6.550011666,2.43392E-08,2.0674E-07,8.547622755
7960794,NM_004244,CD163,1.132197536,6.793345423,5.771221042,4.23368E-07,2.77552E-06,5.725851294
8007420,NM_001277731,AOC3,1.131462462,6.123142316,3.96176644,0.000224587,0.000810367,-0.392302028
7936641,NM_213649,SFXN4,1.130897786,7.256630637,10.21651593,4.17902E-14,1.28842E-12,21.76334331
7924450,NR_111939,DUSP10,1.130799772,5.731244866,5.885586938,2.79174E-07,1.90134E-06,6.136310298
7933437,NM_001042357,PTPN20B,1.130757125,6.503333452,4.796132213,1.3658E-05,6.5614E-05,2.319118588
7917779,NM_002061,GCLM,1.13058055,5.621291873,5.369983389,1.80197E-06,1.04077E-05,4.301239683
7936516,NM_025015,HSPA12A,1.130521516,8.476662291,8.186036284,5.8451E-11,8.80653E-10,14.54009972
8126153,NM_003740,KCNK5,1.129514363,6.5537139,5.193214575,3.38525E-06,1.8524E-05,3.682769551
8066262,NR_003018,SNORA71D,1.128383166,8.136672872,6.231752031,7.85928E-08,6.01726E-07,7.387839348
8164215,NR_002449,SNORA65,1.12768572,8.168192514,6.075147445,1.39617E-07,1.01259E-06,6.820116997
8110055,NM_030627,CPEB4,1.126141732,8.21353298,5.182487932,3.51668E-06,1.91896E-05,3.645446981
8065730,NM_003908,EIF2S2,1.125843637,8.588540462,14.5932355,3.66839E-20,6.10731E-18,35.66607588
7933442,NM_001042358,PTPN20B,1.124733392,6.020360453,4.313903464,7.06648E-05,0.000289306,0.722384141
8114618,NM_001185012,NDUFA2,1.12373607,7.285580767,9.110016825,2.06006E-12,4.2711E-11,17.87441838
7950534,NM_004626,WNT11,1.122857133,6.865213923,7.325519568,1.3852E-09,1.54879E-08,11.3910669
7933488,NM_144984,VSTM4,1.12068138,6.79928734,8.333036452,3.41738E-11,5.41334E-10,15.07470399
8023259,NR_002571,SNORD58A,1.12041103,6.532913678,6.906202431,6.52779E-09,6.32952E-08,9.852000578
8027429,NA,NA,1.119765805,6.196486748,9.356367,8.55279E-13,1.94125E-11,18.75121928
8038202,NM_001190,BCAT2,1.118571994,7.908466385,9.213630524,1.4223E-12,3.06327E-11,18.24390273
8059650,NM_001185015,SP110,1.116296451,6.340493453,7.763882667,2.75039E-10,3.58153E-09,12.99847673
8134552,NM_005720,ARPC1B,1.116097894,7.659379037,10.02971377,7.99353E-14,2.31645E-12,21.11611592
7995237,NM_016633,AHSP,1.115852829,5.911015798,3.779766771,0.000401321,0.001352096,-0.948461734
8155268,NM_001282766,POLR1E,1.114932174,7.802172642,9.726571788,2.30941E-13,6.01223E-12,20.05743738
7943349,NM_152432,ARHGAP42,1.114633499,7.823312415,6.326696488,5.54302E-08,4.36326E-07,7.733075019
7929282,NM_002729,HHEX,1.11311806,6.89092244,6.7573886,1.13158E-08,1.04198E-07,9.306468585
7933821,NM_001242359,RHOBTB1,1.112231708,8.151380984,8.791388616,6.47734E-12,1.20692E-10,16.73214515
8170024,NR_024359,LINC00086,1.110771923,6.871766161,9.795503548,1.81274E-13,4.83257E-12,20.29905944
8147516,NM_002380,MATN2,1.109748192,8.709941502,4.304172156,7.29988E-05,0.000297763,0.690949695
7922646,NM_022347,TOR1AIP2,1.109016164,9.11111272,11.94793099,1.25459E-16,7.48637E-15,27.55944117
8081786,NM_001256835,QTRTD1,1.108393631,7.235724079,13.46643636,1.05366E-18,1.1281E-16,32.32413368
7900461,ENST00000493756,ZNF684,1.107188292,5.194469498,12.41374755,2.8057E-17,1.97927E-15,29.05319676
7990345,NM_001146029,SEMA7A,1.106967814,8.176815767,5.759262229,4.42174E-07,2.88574E-06,5.683031596
7919591,NM_001100910,FAM72B,1.106807299,7.280019724,7.975736323,1.26274E-10,1.76811E-09,13.77317167
7968972,NM_005694,COX17,1.106320905,7.855718787,7.932667177,1.47898E-10,2.04254E-09,13.61583362
8058927,NM_022152,TMBIM1,1.106136291,8.36995269,5.531948638,1.00684E-06,6.11656E-06,4.873124288
7911155,NM_016002,SCCPDH,1.105987749,9.529748697,13.60663579,6.87869E-19,7.87078E-17,32.74884419
8058104,NA,NA,1.105646703,3.448385424,5.034243491,5.94012E-06,3.08033E-05,3.13226082
8082816,NM_021203,SRPRB,1.105431054,7.947419396,10.44185264,1.92166E-14,6.3794E-13,22.53867477
8116859,NM_001165258,TMEM14C,1.104800721,9.125027588,9.713733305,2.41609E-13,6.25086E-12,20.01237882
7997332,NM_001105663,NUDT7,1.104607222,6.662344504,10.12442574,5.75056E-14,1.70961E-12,21.44477251
7970602,NM_006437,PARP4,1.103781539,8.503293076,9.917582053,1.18209E-13,3.31035E-12,20.72569898
8095331,NA,NA,1.103773349,5.152935253,7.229171317,1.97761E-09,2.13586E-08,11.03736732
8080911,NM_032505,KBTBD8,1.103413462,5.600694608,7.999455691,1.15752E-10,1.63542E-09,13.85978504
8057004,NM_001077196,PDE11A,1.103340823,5.83439963,8.184697537,5.87378E-11,8.83988E-10,14.53522509
8119974,NM_001078175,SLC29A1,1.103186939,8.425420339,9.105334204,2.0949E-12,4.33522E-11,17.85769664
7937990,NA,NA,1.103023125,6.66426003,4.334508126,6.596E-05,0.000271648,0.789053286
7937993,NA,NA,1.103023125,6.66426003,4.334508126,6.596E-05,0.000271648,0.789053286
8025051,NA,NA,1.102639777,8.240427748,4.680861881,2.03434E-05,9.39494E-05,1.930936477
8066260,NR_003017,SNORA71C,1.102543462,8.542289363,6.881145102,7.16148E-09,6.8898E-08,9.760100739
8155250,NM_012203,GRHPR,1.102186084,8.402986041,13.30967433,1.70239E-18,1.72293E-16,31.84622332
7975453,NR_001276,SNORD56B,1.101889789,4.898336246,6.090497829,1.31981E-07,9.61191E-07,6.875661373
8068168,NM_000454,SOD1,1.101185776,10.12044422,10.17630667,4.80346E-14,1.45533E-12,21.62436665
7943890,ENST00000595053,LOC100132686,1.101052091,6.340573569,8.987116212,3.20111E-12,6.37865E-11,17.43487712
8165709,ENST00000387461,MT-TP,1.100366315,10.6403883,5.155455975,3.87062E-06,2.09493E-05,3.551501686
8106252,NM_000521,HEXB,1.099873086,7.809481161,9.231461831,1.33459E-12,2.90824E-11,18.30738667
7896334,NA,NA,1.098452305,4.423637421,3.778401756,0.000403052,0.001357382,-0.952577367
8101992,NM_001135148,SLC39A8,1.097837545,7.563239209,8.328183117,3.47839E-11,5.49765E-10,15.05707489
7937335,NM_003641,IFITM1,1.097818808,7.453179705,7.308449481,1.47537E-09,1.64025E-08,11.32840556
8123148,NM_014161,MRPL18,1.097793802,8.489170226,12.95803005,5.05109E-18,4.43763E-16,30.76252163
8121949,NM_000426,LAMA2,1.09707319,8.340484523,3.232299439,0.002118817,0.005874293,-2.52555988
8122860,NM_025107,MYCT1,1.096996933,6.733515624,6.255759023,7.19554E-08,5.55635E-07,7.475064183
8167038,ENST00000383958,RNU6-1189P,1.096863172,3.363082406,4.287947392,7.70579E-05,0.000312217,0.638615319
7894074,NA,NA,1.095905593,10.5794602,15.08123148,8.9947E-21,1.74126E-18,37.06349576
8161418,NA,NA,1.095846859,5.684759143,6.395462898,4.30313E-08,3.4718E-07,7.983552253
7956046,NM_001345,DGKA,1.095328627,6.68699462,9.698972998,2.5449E-13,6.54344E-12,19.96055347
8078529,NM_001292049,STAC,1.095176535,4.966302553,6.22905454,7.93757E-08,6.07022E-07,7.378041568
8175319,NM_001185063,ZNF75D,1.093627855,6.820422612,14.20098532,1.15963E-19,1.64307E-17,34.52114085
8074969,NM_001084392,DDT,1.093608114,8.193654615,7.850852469,1.9975E-10,2.68948E-09,13.3167266
