"","HET_DMSO_1","HET_DMSO_2","HET_DMSO_3","HET_DMSO_4","HET_ETOPO_1","HET_ETOPO_2","HET_ETOPO_3","HET_ETOPO_4","HOM_DMSO_1","HOM_DMSO_2","HOM_DMSO_3","HOM_DMSO_4","HOM_ETOPO_1","HOM_ETOPO_2","HOM_ETOPO_3","HOM_ETOPO_4","KO_DMSO_1","KO_DMSO_2","KO_DMSO_3","KO_DMSO_4","KO_ETOPO_1","KO_ETOPO_2","KO_ETOPO_3","KO_ETOPO_4","PAR_DMSO_1","PAR_DMSO_2","PAR_DMSO_3","PAR_DMSO_4","PAR_ETOPO_1","PAR_ETOPO_2","PAR_ETOPO_3","PAR_ETOPO_4"
"ABCA3",6.55526066491529,6.26463628868084,6.66426070688197,6.58016212398599,6.9015589551765,6.78885587292819,7.14954404822956,7.25375679740497,7.55721909403609,8.2352997685184,8.36173176410641,8.93079391406478,7.17246992989852,7.16642496799859,7.36128205888075,7.51825213316898,8.54555774231242,8.97313575849009,8.74057242104328,8.99375473238911,7.99468176503886,8.13884601619452,8.11662653308887,8.18109699317601,8.55943157219365,8.06007770236638,7.90667781515653,8.3097470697189,8.99161155855405,8.60737882348948,8.8887120687232,8.75252423126308
"ABCA4",6.776209249268,6.65635146149631,6.77662577745172,6.60796908138633,6.89095951062196,6.8957004186825,6.91043316782707,6.9862894369511,6.49641411388145,6.66041039952431,7.2144771076372,6.76586236151233,6.87534440896547,6.64455515746639,6.84417496546583,6.77268181224842,7.35560303871666,7.65340109603524,7.69391406667552,7.6020301627777,7.34662415032828,7.54889810981679,7.45209011809267,7.39250920697479,6.28638833971903,6.43127944128353,6.47522846696902,6.79906624819312,6.88286528758904,6.79545107293187,7.10910288297633,7.30945774690905
"ABCA5",6.65076472013194,6.79212762406511,6.58365977487913,6.77567355953683,7.15163333683565,7.13093516149127,6.9694477618867,7.27636511179434,5.69789987563118,5.59615779448067,4.42585021586179,5.20192166345887,6.72651613343261,6.83825995608968,6.88351324131046,6.58493322690351,5.65422252737688,5.81205414018357,5.67362043415043,5.86967528500496,6.57437236333894,6.46114014894874,6.58199222082629,6.7960973101136,5.90879898594956,6.26281229481475,5.86360260232093,5.95664454409656,6.90393751716423,6.93670803950552,6.77222490813574,6.93181029617704
"ABCA6",4.83601012841556,4.92537106047988,4.92746275418328,5.07494118142506,5.50919027625596,5.57421319739615,5.37945672271205,5.28645638142181,4.87461941151358,4.42585021586179,5.00450960824313,5.06201118685367,4.9031667187163,5.20910286745839,5.08757561131972,5.12196960439071,4.42585021586179,5.06467160771862,5.02817598517985,5.15243257506274,4.9406278589708,5.12913549609754,5.20921255471314,4.9928373410671,5.0290547342852,4.83840470438081,4.95254061177966,4.96738885454704,5.11774145149032,5.18077827452655,5.48828306206362,5.27751550222405
"ABCA7",7.61037214816087,7.19516411441383,7.83408166359945,7.6692325910381,7.93752722681951,7.77652644421618,7.99204197410082,7.96523615287872,8.1843373917622,8.63413942751595,9.1132458000855,9.38081616056123,8.09374207636778,7.80426907142706,8.11256196138558,8.37312101276125,8.19723485481353,8.64982753525679,8.33044550107802,8.87877940364554,7.94116826500069,8.42544818083651,8.15845739124633,8.37343573202561,8.2090228367193,7.8752610855758,7.60087522567053,8.22320210754251,8.4155638924218,8.19120126559399,8.57859657989398,8.59196389528291
"ABCA8",4.83601012841556,5.12883792482399,5.28624408305781,5.00737901175772,5.47401412812515,5.3034371399915,5.34019120465744,5.62613869735505,4.97438649477012,4.80507212230142,5.13224306457496,4.87749071359426,5.09786863432007,5.41700522770324,5.49154556017023,5.17656207659807,4.73227906081427,5.20514216596717,5.02817598517985,4.42585021586179,5.3545756044311,5.41106709894042,5.10630207082381,5.22269384365469,4.72909559595872,4.42585021586179,5.1033444453886,4.42585021586179,5.35551071716781,5.29437073259549,5.41250854903428,5.27751550222405
"ABCA9",5.68674659987482,5.6520004826286,5.56063767765409,5.37930205720191,5.57576019385714,5.71890342050259,5.58381804433172,5.62613869735505,5.4139528539134,5.26440539832968,5.33196940317613,5.20192166345887,5.59989146619607,5.34023487680332,5.39038038792622,5.27442806360168,5.33190202561677,5.06467160771862,5.16093753381489,5.07707233375067,5.39829770208047,5.32803214442416,5.37963418383326,5.35596260585103,5.2729176689326,5.33631244807099,5.16667988271807,5.49094375615893,5.57134223961008,5.80163395075048,5.45120999026243,5.77601493191588
"ABCB1",6.43674698253496,7.06720343201668,6.49774809192317,6.63519762198365,8.31853786411362,8.38721140878521,8.0598705006355,8.31670246430197,6.28435929313925,6.17910574255472,6.37466632980222,5.86897358167454,8.77101144843541,8.86555427648804,8.65766214358025,8.58352809951416,6.44852687210791,6.16796154390999,6.32147962021971,6.1986104713019,7.73617815199919,7.69676352567424,7.67745673977594,7.90364209590729,6.41317405410774,6.78759279279424,6.75807196981336,6.30411827424356,8.06164513690851,7.89316664470574,7.70032323326645,7.88090554290979
"ABCB10",8.04088548284576,8.07845343842333,7.69337376995692,8.12611578514918,8.62526997392129,8.68995870605301,8.62203925786995,8.79094456811464,7.54905970083656,5.70134950441805,7.02863706942283,5.98406879755661,8.90594965913344,8.89788880537126,8.8186401896022,8.81962689813714,7.96246864420282,7.79368307408219,8.21927509996374,7.90252920934687,8.51298238150969,8.81115780641215,8.7343032865488,9.10528967233,7.57137228853213,7.88073321543291,6.61683123186674,7.28978579786443,8.02932959256062,8.0278016592278,7.95656224860382,8.10090020274618
"ABCB10P1",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.70163077853455,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.70226466015507,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.70578620775423,4.71070878734516,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.73078273785409
"ABCB10P3",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.72864906396572,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179
"ABCB10P4",4.71636372333994,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.70226466015507,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179
"ABCB11",4.83601012841556,4.42585021586179,4.71642591407183,4.42585021586179,5.57576019385714,5.90392210202041,5.58381804433172,5.40292503980484,4.74381493635865,4.80507212230142,5.00450960824313,5.31851603540927,5.28838352241816,5.37950214299704,5.23285545221086,5.17656207659807,4.73227906081427,4.87939454727421,4.85329373972136,4.75352790902819,5.08812600440012,5.12913549609754,5.3403618357366,5.50552361697093,4.72909559595872,4.42585021586179,4.85668058281414,4.739727080468,5.35551071716781,5.29437073259549,5.13018350812951,5.03237456214963
"ABCB4",7.09463779848192,7.45691265795145,7.11389151076957,7.30978844598483,6.36183873524709,6.2020113973321,6.12148595008257,6.31713440862559,7.05318149368299,6.99423626344268,6.98824369804752,6.73623865753371,6.91500668988913,6.93049105735472,6.97712611845445,6.85198207990779,6.88152351931438,6.97803219332755,6.94081028650195,6.88437789252362,6.95512100683263,6.86160730144986,6.84910870898348,6.76164313049502,7.0649803999807,7.21639586882801,7.51088079693817,7.12701100168859,6.08999906619603,6.50940061692369,6.23192426086912,6.60017726122489
"ABCB5",5.49037535877857,5.52185395825384,5.56063767765409,5.56682894683173,4.9948266999349,5.18871605151857,5.45289148142392,5.3271741625227,5.82983654247708,5.26440539832968,5.13224306457496,4.87749071359426,6.28978375114585,6.35735152851801,6.36891131179244,6.19465201088599,5.33190202561677,5.37473387537596,5.41261729408663,5.65971962946876,5.58921745911007,5.6525000104026,5.64328187094698,5.77404014668313,5.60773781753409,5.33631244807099,5.16667988271807,5.40166673918587,4.82785121484439,4.96267386560027,5.06985958021194,5.10274416969239
"ABCB6",5.90064328472108,6.07382787535162,5.85131161611278,5.6938048319233,6.51200585649697,6.2020113973321,6.41715933102841,6.28600611748431,6.44200564659009,6.17910574255472,6.19965774974244,6.67493253042876,5.85722980811062,6.14000515980813,6.07892025136437,6.31666200679857,6.60922500029389,6.49742479972529,6.46125078018643,6.55057159439365,5.65589599762699,6.75728347300378,6.43203469365002,6.47708641546526,6.05626600813383,5.66346618775024,6.08879922273421,6.19908240116995,7.5572478545651,7.62343358872845,7.47571480195685,7.53945846891344
"ABCB7",9.44570268215474,9.58591999437242,9.31358221334822,9.37593666416264,8.91124442677713,8.80050338889804,8.68329767530321,8.78837024170713,9.076997280888,8.71349671858874,9.01877893877811,8.16858121978484,8.34031227602103,8.46814743898575,8.41905042402789,8.31239991823104,9.12920387853782,9.07708179741475,9.09476113111061,9.10021144246425,8.6978229290395,8.51752653722446,8.6578638040069,8.66186088873003,8.91115277321693,9.32881335697557,9.6002963791623,9.20126994651165,8.40483619513972,8.55041242504239,8.24609082219017,8.35252881120707
"ABCB8",8.60355231692017,8.42068742330109,8.98730959554854,8.78190442743844,8.21906595218522,8.13565831812931,8.30288724432265,8.34155143207452,9.36343031685352,9.76972400124886,9.96470459721163,10.5462126952072,8.25651833734399,8.24602438358763,8.38622240779827,8.69162870037332,8.92153109645445,9.20055584915545,8.99870097188489,9.29973254614545,8.40290878255277,8.41443243926988,8.27706034640618,8.29415227923984,9.19583017466612,8.96182013963498,8.7287856663757,9.2037744017078,8.59920941357169,8.52697645939397,8.73167916632217,8.6965011180689
"ABCB9",9.63069231496048,9.40742715981936,9.83584089144167,9.63411195028594,9.85419395874436,9.98058555475848,10.035612605244,10.1245610431424,10.025982846407,10.7644695786979,11.0682546499072,11.535906254415,8.24143034894968,8.40366718945432,8.25046906903447,8.57387172285293,9.72520397922322,10.0037884927336,9.90336484423709,10.2121961708529,9.1836525397274,9.23216132961753,9.02304615741477,8.84487429111608,10.6029820282174,10.4057840625264,10.5880414479436,10.8043737484069,10.6964486855896,10.4903665215338,10.8552671383716,10.7398622721084
"ABCC1",5.37385519787241,5.23499796508427,5.49059417135889,5.13572327804528,5.35915768182706,5.64918787806093,5.96249853571183,5.03883233338016,5.73247485028149,5.75011173123037,5.94942517652438,4.42585021586179,4.81616598167582,4.90914194984963,4.42585021586179,5.699113271767,6.95348689459109,6.75930822337524,7.02992257499758,6.82691360325526,6.60345488934665,6.31722646626979,6.31072073767047,6.41791385934462,6.78506916986663,6.63505919651652,6.64631414507186,7.35540212523863,7.26875446792502,7.21186835566149,6.90854681603695,6.79591195786349
"ABCC10",8.7576427008786,8.22448286881169,8.66774520606479,8.48229749126981,8.77256862594134,8.72542710936429,8.96032302311163,8.85630684360971,8.28523809885075,8.56162218369734,8.64762473322071,9.01626639362237,7.90033681357729,7.97351455712551,7.97323675435334,8.19950476040286,8.08207730588327,8.09067789963501,8.02645782356174,8.21703836064687,8.03097808151201,8.0369430912279,7.93098776087088,8.04450096040093,8.03536263855477,8.18887759737854,7.63673775132286,7.98064409697595,8.31216516036308,8.39074029484636,8.45110228906558,8.40702034200028
"ABCC11",5.23816267313763,5.44929229025286,5.13175333278526,5.29103741872919,5.60737201822709,5.4034108946732,5.72579918081048,5.78354421387164,5.25725679574882,5.4127148682335,5.23889282780015,5.59352992406082,5.57014024028654,5.58387230943534,5.35381629542568,5.40120804850695,5.33190202561677,5.20514216596717,5.27170046759523,5.33932059668266,5.7482748662187,5.4867399740969,5.15971598002658,5.35596260585103,5.2729176689326,5.19129188040674,5.37555884840221,5.40166673918587,5.79928630600828,5.56258949797869,5.82268250385102,5.7455904346419
"ABCC12",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,5.27264868338709,4.86968785967273,4.98302368379833,5.3271741625227,4.42585021586179,4.42585021586179,5.00450960824313,4.42585021586179,5.09786863432007,5.20910286745839,5.1395765161041,5.12196960439071,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.83455648870379,4.82112335813935,4.9928373410671,4.94918009933937,4.42585021586179,4.42585021586179,4.42585021586179,5.17201619806998,5.0445509816903,4.71576912973054,4.95207062007334
"ABCC13",4.71636372333994,4.71520621980911,4.42585021586179,4.71808717844915,5.22545555113285,5.0511047603094,4.98302368379833,5.0963501121801,4.74381493635865,4.42585021586179,4.83638597496795,4.42585021586179,4.81616598167582,4.82106701061547,4.89579276035896,4.71233373780963,4.85839916727039,4.74721195816052,4.42585021586179,4.42585021586179,4.9406278589708,4.71533070100684,4.90921064367152,4.91765678852678,4.72909559595872,4.71806549703537,5.03291434009687,4.42585021586179,5.17201619806998,5.11628396254819,5.00281164857426,5.03237456214963
"ABCC2",5.68674659987482,5.58912629945581,5.49059417135889,5.63236015098829,6.48335023887678,6.40414710642069,6.26170174456076,6.37715707549338,5.5462424005828,5.26440539832968,5.6266535671959,5.59352992406082,6.15652564146626,6.14000515980813,6.1323252987197,6.28301586132214,5.58356230427683,5.5982367760378,5.85306567021859,5.96111501886268,6.14056878774118,6.47616939159782,6.46063172371422,6.72627521797326,5.64212526160087,5.63227522507369,5.89095765917881,5.84326888316268,6.12886214220608,6.32895959276642,6.35321181251689,6.35165585652857
"ABCC3",9.55885201979592,9.28221698918551,9.68290309926449,9.61305630926032,9.59603160083189,9.738767054155,9.88891049491145,9.84563219873618,9.96370775723988,10.4423494402037,10.5878768626328,11.0966116492071,8.98031465250373,8.78803541813862,8.94999197031749,9.24923721583376,9.77416542182006,10.0202542712085,9.82839842456662,10.1328294618027,9.50279516363721,9.51009862940636,9.25573067840309,9.47476900337018,10.200675213538,10.0183105575214,9.8992715192706,10.3167957021861,10.3187598854336,10.1361447657116,10.407914738327,10.3522021858606
"ABCC4",8.23027950851007,8.24949977768683,7.89951884774889,8.23664429167234,8.17725260429792,7.97926275109212,8.0240979637609,8.04540635193762,7.06482582510025,6.30303323031556,6.30759418824614,5.98406879755661,6.63334956154016,6.47444128965906,6.65126376470577,6.57140974492573,8.05044076604837,7.80767146147109,7.94474244731813,7.86132321729582,7.27844829992965,7.58238967921258,7.47899252528815,7.6529395621136,7.68392231098518,7.98088685739583,7.83465764613616,7.63650006386644,7.91766462134009,8.11447182003875,7.80617532069264,7.83864336326317
"ABCC5",9.68691751570457,9.45995971692279,9.55608513980323,9.66276700240064,9.63345039627166,9.74567918335019,9.84500873174133,9.82947483060851,9.68176818205639,9.93301733860877,9.75238628346781,9.85809763345239,9.91249475619966,10.0109886321783,10.0606597266516,10.1851032169331,9.83388659902588,9.78120315195663,9.75091020827309,9.91205917304706,9.91212597937256,9.98603744975115,9.92964581796293,10.0218080032376,9.73573346668261,9.60467205627907,9.60388387909554,9.47027273299495,10.1455416440746,10.0499679167707,10.0256402159849,10.094223337588
"ABCC6",5.18692027717169,5.06862533988197,5.18708006145941,4.9303114338013,5.43739945732637,5.3034371399915,5.29892033588274,4.81527358915454,4.97438649477012,6.00376948418543,5.00450960824313,6.08862524943854,5.32918691748137,5.29896215482325,5.61100170047879,5.47618476326684,5.75166968261049,6.44186165272572,6.16403238721447,5.9314569121205,6.40156323224795,5.94315845085433,5.72603415028757,5.69230075487244,6.03296444318376,5.75165740161926,5.9941395459733,6.24217972962369,5.57134223961008,5.48196227812423,5.59128110194135,5.419333825519
"ABCC6P1",5.59355656468515,5.91913437842476,5.74467407229188,5.66355306444782,5.57576019385714,5.18871605151857,5.58381804433172,5.47246809919593,5.69789987563118,5.84133984723028,5.5614015901931,5.74036575953843,6.0459174619745,6.19369627543135,6.38318917104978,5.92868883312936,6.04832008668202,5.4708934121327,6.16403238721447,5.73447911933454,5.96135413763931,6.03233563504789,5.80264615876653,6.00892045070874,5.7387297479966,5.72309306534829,5.91765355952666,5.68245109538412,5.69170223136526,5.52315413569435,5.79642330389776,5.86240298127176
"ABCC6P2",5.56040581289942,5.55608913030128,5.45344699590693,5.33637806841208,5.12049658114483,4.42585021586179,4.70573240862659,4.81527358915454,5.31296928541503,5.26440539832968,5.94942517652438,5.74036575953843,5.47478023383335,5.45294013019848,5.52286887422826,5.43950026164028,5.46663081332309,4.98019996110515,5.02817598517985,5.28204817626895,4.42585021586179,5.28308289467949,5.04795747439055,5.22269384365469,5.16200254699816,5.290974873291,5.61500530475177,5.68245109538412,5.31359076615515,5.11628396254819,5.13018350812951,5.2239140160861
"ABCC8",6.67682206354478,6.53381375495326,6.6511660424657,6.70090167116573,7.14281346932103,6.94610879706802,7.15795735721886,7.24613804850563,6.17459960169966,6.885627808964,6.88167676502377,7.05480473119441,7.2962788556048,6.6808570561361,7.12284964136209,7.30620103464911,6.4312966251474,6.51542470118393,6.35789967405566,6.63802204595704,6.95512100683263,7.00937645169836,7.14148835505676,7.17876171442589,6.74560914234279,6.31577441635391,6.23820571318527,6.40096607517988,6.87220457701705,6.8485466759521,6.71105492747392,6.88396231317119
"ABCC9",5.85102818489921,6.09433503521749,5.87640265909428,5.95643748896361,7.37071958441765,7.13093516149127,6.97903899139784,7.29861113494597,6.2416281942719,5.70134950441805,5.5614015901931,5.20192166345887,8.01150692776114,8.09919061518177,7.9143718876511,7.80571217939157,6.44852687210791,6.72928024091208,6.60216842145736,6.01821071206902,7.80385446514141,7.61510244507261,7.75620703425039,7.86219401007901,5.79845791749678,5.56674817343681,5.8067475972445,5.64704887393915,7.6639061040343,7.95327657984376,7.74834919128293,7.56943731101506
"ABCD1",8.95652837198577,8.70269978821309,9.38901999699512,9.09891972100486,9.29301499812231,9.34705150604493,9.62529604836667,9.54125526117888,10.0856785438785,10.7140389957544,11.0588042861658,11.6152062443229,10.2585796210868,10.1729551714056,10.4490100557703,10.6814037179877,9.44779469956551,9.90245268232971,9.5696013272839,9.99630290680667,9.73918037056987,9.96362042636913,9.76027856949762,9.6036149212636,10.2146337146235,9.61122050539549,9.38988622669516,10.0328772677712,10.1108859022254,9.84002380491392,10.279314516904,10.0711339369048
"ABCD1P2",4.83601012841556,4.42585021586179,4.42585021586179,4.83843521152867,4.82947220351568,4.42585021586179,4.42585021586179,4.81527358915454,4.74381493635865,4.42585021586179,4.83638597496795,5.06201118685367,5.04022462094634,4.98305084452701,4.8101184328444,4.83033895910104,4.42585021586179,4.74721195816052,4.42585021586179,4.42585021586179,5.15009497201705,4.92558454524178,4.90921064367152,4.71070878734516,4.42585021586179,4.71806549703537,4.73105708203077,4.42585021586179,4.82785121484439,4.73697337956034,5.37197534433049,4.73078273785409
"ABCD1P3",4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.71233373780963,4.42585021586179,4.42585021586179,4.72864906396572,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.73105708203077,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179
"ABCD1P4",4.71636372333994,4.42585021586179,4.42585021586179,4.9303114338013,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.69796923727191,4.71233373780963,4.42585021586179,4.74721195816052,4.42585021586179,4.42585021586179,4.42585021586179,4.83455648870379,4.70578620775423,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.7105660964357,4.73697337956034,4.83517343940229,4.42585021586179
"ABCD1P5",4.83601012841556,4.83438131884782,4.42585021586179,4.42585021586179,4.42585021586179,4.42585021586179,4.70573240862659,4.42585021586179,4.42585021586179,4.42585021586179,4.83638597496795,4.87749071359426,4.81616598167582,4.42585021586179,4.42585021586179,4.71233373780963,4.42585021586179,4.74721195816052,4.42585021586179,4.88827115034937,4.42585021586179,4.42585021586179,4.70578620775423,4.42585021586179,4.72909559595872,4.42585021586179,4.42585021586179,4.42585021586179,4.82785121484439,4.73697337956034,4.42585021586179,4.73078273785409
"ABCD2",5.41446308867188,5.96550553825165,5.49059417135889,5.90872463764188,5.22545555113285,4.86968785967273,5.29892033588274,5.40292503980484,5.58642653329636,4.96062930413266,4.83638597496795,4.42585021586179,5.90197881216403,5.89676659248807,5.76666867013656,5.7812355905077,4.73227906081427,5.06467160771862,4.94841501441211,4.42585021586179,4.42585021586179,5.00194767193684,5.04795747439055,5.17238321631279,4.72909559595872,5.3792335529015,4.73105708203077,5.0499646813251,4.7105660964357,4.86500052943009,4.92633643452849,4.73078273785409
