"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MTCO1P24",0.259550827623719,-0.12565763978382,4.90248051231997,-0.0256314409548476,0.979551308047643,NA
"AC007536.1",0.698704510025043,-0.0476966916116391,1.86157285327659,-0.0256217163500677,0.979559064612287,NA
"RPL36AP26",0.198603282160128,-0.130025701586036,5.08895521930689,-0.0255505690230352,0.979615813387704,NA
"CEMIP",38.4906986206846,0.00764635233797988,0.300491037473552,0.0254461910154404,0.979699067919323,1
"HNRNPA1P57",0.339628202002538,-0.121053337999665,4.76254860982303,-0.025417764293258,0.979721741828302,NA
"KCNE4",15.4953331737337,-0.0137285990394941,0.540383817580906,-0.025405274164115,0.979731704292381,1
"SCGB3A2",215.020945943548,-0.00592032199424276,0.235412094721665,-0.0251487588232989,0.979936308547776,1
"ARHGAP11B",18.6341638058481,0.0109243900854033,0.437662868197954,0.0249607423412081,0.980086276917792,1
"RPL35P4",0.173100523485849,-0.130066768654401,5.21532391601715,-0.0249393461938086,0.980103343260696,NA
"AC114402.1",0.289524353996406,-0.121053279050003,4.86372089249368,-0.0248890266784896,0.980143479966378,NA
"ZCCHC17",652.962931362822,0.00318346339481035,0.1281619825733,0.0248393738212471,0.980183084970205,1
"AL359073.1",0.322104500791703,-0.121053272456813,4.87490588522815,-0.0248319198989311,0.980189030505824,NA
"ENO1P1",2.77739042994129,0.0614496546340012,2.48703696184903,0.0247079780383784,0.98028789146999,1
"AL354702.1",0.275892457304097,-0.121053254681351,4.9049339344054,-0.0246798950404263,0.980310291629733,NA
"AC087752.1",0.269797795388591,-0.121053253874931,4.90629186106056,-0.024673064159857,0.98031574022472,NA
"AC021205.1",0.325541469334966,-0.12105325283012,4.9080506530054,-0.0246642223946882,0.980322792786422,NA
"AC093019.1",0.270773150364795,-0.121053245696247,4.92004271406175,-0.0246041046250006,0.980370745274679,NA
"AC007283.2",0.25711841420772,-0.0849334849676867,3.45328807267906,-0.0245949608547413,0.980378038740689,NA
"AC108734.2",0.711688783255778,-0.0417084504629618,1.69600221545918,-0.0245922146107985,0.980380229263768,NA
"CAMK2D",517.057534704721,-0.0047022594967487,0.191321166695091,-0.0245778320191968,0.980391701444001,1
"TRIM66",287.349543713754,0.00340173583964924,0.138702012243908,0.024525497392693,0.980433445851147,1
"CCL11",0.25633167981087,-0.121053235370854,4.93734814377702,-0.0245178650250596,0.980439533768797,NA
"TXNDC8",0.264626715498168,-0.121053221229861,4.96095058857381,-0.0244012148616585,0.980532579295843,NA
"KLHL34",0.235529717122603,-0.121053199605217,4.99682824396401,-0.024226007718285,0.980672333056362,NA
"AC006116.2",0.248966721011167,-0.121053199193663,4.99750855626527,-0.0242227097424178,0.980674963688422,NA
"PHBP11",0.241939192044606,-0.121053182502879,5.02502148007703,-0.0240900825962288,0.98078075397015,NA
"GCNT1P1",0.229625541276199,-0.121053181364164,5.02689304241494,-0.0240811133920625,0.980787908284209,NA
"TRGV2",0.213739296847078,-0.121053180656284,5.02805614689305,-0.0240755427385363,0.980792351734384,NA
"ARF4P4",0.230968710081397,-0.121053178416944,5.03173377493021,-0.0240579457959545,0.98080638799764,NA
"AC097358.1",0.241513479267684,-0.121053177802029,5.03274316773924,-0.0240531204886435,0.980810236922057,NA
"RNF122",249.337706222194,0.00340894065391231,0.142136428111868,0.0239835818248458,0.980865704746789,1
"UBA52P3",0.216175841591186,-0.121053168593122,5.04783562840513,-0.0239812025399426,0.980867602595622,NA
"RPL11P4",0.216721774977078,-0.121053167816641,5.04910613857163,-0.0239751679791162,0.980872416094569,NA
"LCN15",8.18492095862163,0.0172092655901319,0.718340062125061,0.0239569898680325,0.980886915963982,1
"RORB",74.094823187857,0.00473408239669884,0.197618460483639,0.0239556688434518,0.980887969686688,1
"AC063944.2",0.239416644991784,-0.121053165192725,5.05339713283405,-0.0239548094105233,0.980888655218227,NA
"RPL18AP2",0.217108940480171,-0.12105316111212,5.0600630796626,-0.0239232513915997,0.980913827660385,NA
"AC138761.2",0.210091450042474,-0.121053158418789,5.06445801062382,-0.0239024902891589,0.980930387888031,NA
"SAA2-SAA4",0.21124171405095,-0.1210531521814,5.07462146686313,-0.0238546171319116,0.980968574252867,NA
"RNF38",665.153258114031,-0.00172532344292067,0.0723800113990814,-0.0238370153523154,0.980982614448693,1
"HSP90B3P",0.214005748627387,-0.121053148729252,5.08023780067944,-0.0238282445583674,0.980989610542618,NA
"CICP9",0.206085146637575,-0.121053145060382,5.08619991841904,-0.023800312021162,0.98101189116401,NA
"LINC00265-2P",0.217688150782646,-0.121053138508804,5.09682925463225,-0.0237506756575737,0.981051484060167,NA
"FAF2P1",0.201788039405676,-0.121053138194452,5.09733869937895,-0.0237483018754868,0.981053377530174,NA
"FTMT",0.207116980230872,-0.121053135373679,5.10190786921907,-0.0237270328035555,0.981070343013788,NA
"AC009994.1",0.205790715476981,-0.121053131366902,5.1083911313931,-0.0236969190990451,0.981094363519877,NA
"VDAC2P1",0.202432748062712,-0.121053129659145,5.11115191355856,-0.0236841189043946,0.981104573731969,NA
"AC034236.1",0.202457264440198,-0.121053127097017,5.11529107954842,-0.0236649538050733,0.981119860984095,NA
"RPS7P5",0.205478853014195,-0.121053122272221,5.12307655711351,-0.0236289895188344,0.981148548311023,NA
"DNM1P31",0.198482286547928,-0.12105312197999,5.12354773280305,-0.0236268164742485,0.981150281665834,NA
"AP001029.3",0.198944003545957,-0.121053120753385,5.12552495939156,-0.0236177019354042,0.981157551986914,NA
"AC097713.2",0.197681531534981,-0.121053117602527,5.13060050093004,-0.023594337072353,0.981176189256929,NA
"AC098828.1",0.192752640607262,-0.121053115553243,5.13389888750199,-0.0235791779709445,0.98118828110587,NA
"AC073210.1",2.03263874157286,-0.0208632828947578,0.885567092131197,-0.0235592346194216,0.981204189179,1
"AL157366.1",0.199267577486032,-0.121053109628918,5.14342236943804,-0.0235355179749985,0.981223107077904,NA
"RPS3AP46",0.197687147215225,-0.121053109590241,5.14348448445433,-0.0235352337420501,0.981223333800184,NA
"KRT8P32",0.192436857924196,-0.121053108184595,5.14574147810739,-0.0235249105886132,0.981231568205066,NA
"AC087752.2",0.188218089161176,-0.121053105240168,5.15046602339896,-0.023503330512271,0.98124878185531,NA
"RPL19P16",0.194921378143885,-0.121053104942813,5.15094290911487,-0.0235011544640891,0.981250517611114,NA
"RPS20P2",0.19361388067966,-0.121053103357689,5.1534843291286,-0.0234895646569586,0.981259762387228,NA
"MED28P7",0.192594245689904,-0.121053101507513,5.15644912193024,-0.0234760585521298,0.981270535728899,NA
"MTND1P9",0.191373165606873,-0.121053101331475,5.15673112008859,-0.0234747747191821,0.981271559797169,NA
"AC005832.2",0.191290391663963,-0.121053101248912,5.15686337291207,-0.0234741726695298,0.981272040030956,NA
"AC093700.1",0.1898844280318,-0.121053100820401,5.15754974128819,-0.0234710486360071,0.981274531962495,NA
"RPS4XP7",0.191382722868977,-0.121053097382239,5.16305347904909,-0.0234460281834102,0.981294489903113,NA
"AC113608.1",0.190577629766317,-0.121053095221947,5.16650863288468,-0.0234303480016364,0.981306997442089,NA
"AC007387.1",0.191711495081695,-0.121053095149636,5.16662424828101,-0.023429823678374,0.98130741567671,NA
"AC025578.1",0.186242263793375,-0.121053092013913,5.17163527420322,-0.0234071208806509,0.981325524922039,NA
"NPTN",1476.94042788145,0.00280755642491126,0.119947484578573,0.0234065469132214,0.981325982756353,1
"AC004945.1",0.188962192858846,-0.121053088776908,5.1768030720439,-0.0233837538519915,0.98134416401172,NA
"AC012498.1",0.184423469322945,-0.121053087372841,5.1790430232185,-0.0233736400393162,0.981352231461716,NA
"AL135903.1",0.189896832313289,-0.121053087284789,5.17918346351262,-0.0233730062156726,0.981352737041695,NA
"BNIP3P11",1.16158137283582,0.0283644624753031,1.21437063803043,0.0233573355506247,0.981365237010866,1
"AC009220.1",0.187655185458352,-0.121053084685265,5.18332790467274,-0.0233543173250019,0.981367644549752,NA
"HMGN1P17",0.185412164760187,-0.1210530822142,5.18726446141329,-0.0233365935195097,0.981381782247393,NA
"AL391419.1",0.185940592125803,-0.121053079342145,5.19183607902145,-0.0233160441700542,0.981398173795989,NA
"CCL23",0.184605636320963,-0.121053076197567,5.19683687201587,-0.0232936070880766,0.981416071136472,NA
"RPL10P17",0.176797453110223,-0.121053071951933,5.20358103755222,-0.0232634163047216,0.981440153370555,NA
"AC009078.2",0.17356712652093,-0.121053069531447,5.20742206143737,-0.0232462566128226,0.981453841122207,NA
"AC095041.1",0.174780639777199,-0.121053068530559,5.20900952076448,-0.0232391720629439,0.981459492248533,NA
"STRIP1",1243.82569441738,0.00186415801431786,0.0802914676845543,0.0232173862064857,0.98147687015826,1
"AL121994.1",0.170352137615907,-0.121053054357751,5.23143663064875,-0.0231395432850229,0.981538963141752,NA
"AC092183.1",0.169730652169015,-0.121053052336709,5.23462690768016,-0.0231254403554724,0.981550212641227,NA
"AC006445.1",0.16970987213175,-0.121053052071306,5.23504570713725,-0.0231235902880976,0.981551688386797,NA
"CLEC14A",0.169983324290472,-0.121053049911668,5.23845234186261,-0.0231085522997477,0.981563683760218,NA
"RPL5P17",0.168793273196634,-0.121053047996651,5.24147125953362,-0.0230952421567645,0.981574300884261,NA
"AL160270.2",0.169117999388467,-0.121053047820341,5.24174911193184,-0.0230940179003965,0.981575277439053,NA
"COX7CP1",0.16848892933312,-0.121053046628796,5.24362653811691,-0.0230857490991852,0.981581873229392,NA
"RNA5-8SP5",0.168611783982497,-0.121053046099149,5.2444608484354,-0.0230820764226438,0.981584802820656,NA
"AC011978.1",0.165700507687837,-0.12105304066921,5.25300653101698,-0.0230445250647298,0.981614756501893,NA
"ELOA3B",1.21306177374388,-0.0722562254625532,3.13634746907719,-0.0230383355718597,0.981619693691924,1
"TULP3P1",0.166096355806661,-0.121053038183168,5.25691445140386,-0.0230273935979386,0.981628421808484,NA
"AC125388.1",0.165755491706239,-0.12105303584581,5.26058599045188,-0.0230113215648457,0.981641242038438,NA
"PPIAP41",0.165351473716804,-0.121053035571991,5.26101594312818,-0.0230094409293908,0.981642742171236,NA
"AC111188.3",0.166296347896383,-0.121053034842962,5.26216049240263,-0.0230044361090345,0.981646734383411,NA
"AL929472.4",0.16441785257225,-0.121053031205619,5.26786727100512,-0.0229795142850138,0.981666613866874,NA
"CCT7P2",0.164537036103166,-0.1210530311449,5.26796248120792,-0.0229790989546197,0.981666945165101,NA
"RPL7AP71",0.164339722292484,-0.121053031051122,5.26810953022416,-0.0229784575200301,0.981667456820756,NA
"AL022324.1",1.06936587052177,-0.0311884818462095,1.35745549707502,-0.0229756937987381,0.981669661369287,1
"SMARCE1P1",0.164755106711805,-0.121053030582294,5.26884460994634,-0.0229752516052143,0.981670014095563,NA
"TPT1P2",0.163823460341562,-0.121053029426337,5.27065661169614,-0.0229673527123182,0.981676314837643,NA
"DAZAP2P1",0.16370646345984,-0.121053028415642,5.27224039321017,-0.0229604531256845,0.98168181845996,NA
"BTF3P10",0.163240959285992,-0.121053027982863,5.27291842892589,-0.0229575005975433,0.981684173615779,NA
"AC244015.1",0.162564661900633,-0.121053022779456,5.28106373856052,-0.0229220908461241,0.981712419076894,NA
"AL136310.1",0.162090475383408,-0.121053022758953,5.28109580419454,-0.0229219516644265,0.981712530098652,NA
"AC095059.2",0.162444278581412,-0.121053022595783,5.28135102843476,-0.0229208439174057,0.981713413720743,NA
"AF241726.1",0.160918552222734,-0.121053017460229,5.28937738420977,-0.0228860617549441,0.981741158593169,NA
"EEF1B2P2",0.160490542433171,-0.121053016993058,5.29010692147816,-0.0228829055423388,0.981743676227149,NA
"C21orf62",4.16376679546881,0.0182638133793736,0.798187013178341,0.0228816218227456,0.981744700219077,1
"VN1R83P",0.160698926856056,-0.121053016501421,5.29087455714296,-0.0228795854435809,0.98174632458932,NA
"ATP6V1G1P4",0.159998883274242,-0.121053013874917,5.29497365406417,-0.0228618727464305,0.981760453581196,NA
"AL161931.1",0.159484810119482,-0.121053012188516,5.2976038940009,-0.022850521596301,0.98176950812325,NA
"HSP90AA6P",0.212149694773629,-0.114597829753802,5.0162933494111,-0.0228451212422127,0.981773815857885,NA
"AL390728.3",0.157121694962513,-0.121053000789182,5.31534902925224,-0.0227742336623588,0.98183036125172,NA
